window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,candidate,dt_ns,source_mV,split
3,200.0,250.0,108.25060360680347,0.48271116531756775,0.43959338921732183,0.06038583725373693,0.019952300324940997,dynamic_diagnostic,0.0125,750.0,validation
0,50.0,100.0,102.95012885387467,1.0427525786879102,0.8336937712566908,0.16549738995934804,0.007405665959765773,dynamic_diagnostic,0.0125,800.0,train
1,100.0,150.0,102.8189875788693,0.8452166639460046,0.7013338338003337,0.13216269788272567,0.0036119947837085498,dynamic_diagnostic,0.0125,800.0,train
2,150.0,200.0,102.76872052485334,0.8638429948049975,0.7313296070154394,0.24765224608343578,0.024088687941187348,dynamic_diagnostic,0.0125,800.0,train
3,200.0,250.0,102.81751086115061,0.8859943645015704,0.7554206380274167,0.29748091831993934,0.0205064271134342,dynamic_diagnostic,0.0125,800.0,train
0,50.0,100.0,97.83762724362528,0.6264797604642212,0.517562366449468,0.00987429322557949,0.0004905330594190405,dynamic_diagnostic,0.0125,850.0,validation
1,100.0,150.0,97.73695153176615,0.7673386392261392,0.6212478435427755,0.012656042929915793,0.0005433027433507931,dynamic_diagnostic,0.0125,850.0,validation
2,150.0,200.0,97.68782764842125,0.6284797322056903,0.4814277536915199,0.0779102245138302,0.02767232320389501,dynamic_diagnostic,0.0125,850.0,validation
3,200.0,250.0,97.64508012279646,0.5946007304712992,0.5381853325121995,0.03219807617419961,0.004513387534639146,dynamic_diagnostic,0.0125,850.0,validation
0,50.0,100.0,93.30400614387054,0.581236741719664,0.4748060287553102,0.08685404924691678,0.04388277642050098,dynamic_diagnostic,0.0125,900.0,train
1,100.0,150.0,93.2443514166259,0.5555964784408047,0.47564409078195524,0.0227677572079577,0.0025513651046961128,dynamic_diagnostic,0.0125,900.0,train
2,150.0,200.0,93.23430394353603,0.5650277688684611,0.5287809281517895,0.0540280296337293,0.012527361986301,dynamic_diagnostic,0.0125,900.0,train
3,200.0,250.0,93.18133328824594,0.6568697763961495,0.5737364240075067,0.07837399664278535,0.022935935023615794,dynamic_diagnostic,0.0125,900.0,train
0,50.0,100.0,89.45500890308733,0.7104658352117639,0.577186013587891,0.06496138431910015,0.017268812578458692,dynamic_diagnostic,0.0125,950.0,validation
1,100.0,150.0,89.29351315764058,0.7091781824176309,0.6210722189304079,0.06622414924274085,0.013562801672061586,dynamic_diagnostic,0.0125,950.0,validation
2,150.0,200.0,89.28601974279576,0.6518117138394786,0.5214470667729074,0.04150109721521197,0.006641863399702408,dynamic_diagnostic,0.0125,950.0,validation
3,200.0,250.0,89.30063409956412,0.6859178082665807,0.6122781948298126,0.032399951442249976,0.0028357949874805444,dynamic_diagnostic,0.0125,950.0,validation
0,50.0,100.0,85.9171500833523,1.5873829665128198,1.5191675516830117,0.04926774188709362,0.0005027928150838079,dynamic_diagnostic,0.0125,1000.0,validation
1,100.0,150.0,85.68013475604064,1.4052106565797544,1.354961299692917,0.2040076164348643,0.016809621415448395,dynamic_diagnostic,0.0125,1000.0,validation
2,150.0,200.0,85.70268805891664,1.341216112922936,1.236889485540729,0.1437700384980666,0.009442450747051634,dynamic_diagnostic,0.0125,1000.0,validation
3,200.0,250.0,85.66109070311468,1.3895226259255367,1.2698197168202654,0.07755840527088574,0.0011564408940942794,dynamic_diagnostic,0.0125,1000.0,validation
0,50.0,100.0,79.21040423633406,1.1075947752180326,0.9586253179279964,0.06429087626517842,0.0005253354296761437,dynamic_diagnostic,0.0125,1100.0,validation
1,100.0,150.0,79.09574296672947,1.0860651305951592,1.021102052780023,0.33117936826734073,0.007604608117568912,dynamic_diagnostic,0.0125,1100.0,validation
2,150.0,200.0,79.13511900618576,1.2820779671457387,0.9472393977975173,0.11522726401744404,0.005761555257431938,dynamic_diagnostic,0.0125,1100.0,validation
3,200.0,250.0,78.97398326308594,1.1324753456863874,0.9642394150192501,0.26064113036000275,0.02675302450566064,dynamic_diagnostic,0.0125,1100.0,validation
0,50.0,100.0,73.83425462584155,1.125482930549552,1.0360392967445335,0.24239752303035117,0.017592114697287498,dynamic_diagnostic,0.0125,1200.0,train
1,100.0,150.0,73.74346178092095,1.0039175906642868,0.9118966574074818,0.15542095833288078,0.014087641537232853,dynamic_diagnostic,0.0125,1200.0,train
2,150.0,200.0,73.68040830413575,0.9577489958965231,0.8972414643280615,0.23177084002315937,0.014453277332844294,dynamic_diagnostic,0.0125,1200.0,train
3,200.0,250.0,73.66610171855262,1.2136713571570823,1.0862713948639424,0.09281286020753632,0.002395201908757416,dynamic_diagnostic,0.0125,1200.0,train
0,50.0,100.0,88.36174289403522,1.1431576037144708,0.9021046596949418,0.9179577092541771,0.3946010666846246,dynamic_diagnostic,0.00625,50.0,validation
1,100.0,150.0,88.82815869599881,0.4489505118170314,0.39696911698983683,0.8807847884805627,0.577681762888505,dynamic_diagnostic,0.00625,50.0,validation
2,150.0,200.0,88.67665077781406,0.29902065342322715,0.27696484015559975,0.27315637317489255,0.08803463816684332,dynamic_diagnostic,0.00625,50.0,validation
3,200.0,250.0,88.9796174723259,0.530467467195848,0.46321393677889944,0.24475378851084578,0.31685563606183964,dynamic_diagnostic,0.00625,50.0,validation
0,50.0,100.0,166.08193396292285,1.1170063464051339,0.7840992839844034,2.7882810349403155,0.931359565964968,dynamic_diagnostic,0.00625,100.0,train
1,100.0,150.0,166.01369594727873,0.5872107196681782,0.5325051733212263,0.48504622609441905,0.4197647410151706,dynamic_diagnostic,0.00625,100.0,train
2,150.0,200.0,166.10235078334054,0.3022398195066387,0.26288191954026274,0.31748982036669726,0.06386371848182759,dynamic_diagnostic,0.00625,100.0,train
3,200.0,250.0,166.19868529891096,0.4698488202247688,0.4034068882891688,0.48982828968726416,0.14658077886899445,dynamic_diagnostic,0.00625,100.0,train
0,50.0,100.0,228.40090478341986,4.806741501912683,4.4636733276315965,1.3213570350764499,0.9702200102038987,dynamic_diagnostic,0.00625,150.0,validation
1,100.0,150.0,226.87954608587435,0.6750824498529084,0.6058698653705221,0.22985637314230548,0.5400714980959522,dynamic_diagnostic,0.00625,150.0,validation
2,150.0,200.0,227.08492558986123,0.39479145361841006,0.33349832387409606,0.28277826528871336,0.6240517864821158,dynamic_diagnostic,0.00625,150.0,validation
3,200.0,250.0,227.2070539376014,0.3494775361414497,0.2950434891433247,0.008766081447743402,0.0037987452949934664,dynamic_diagnostic,0.00625,150.0,validation
0,50.0,100.0,274.7049904489619,12.154788971141215,10.309222661607066,5.3216974004226145,0.9271470207384367,dynamic_diagnostic,0.00625,200.0,validation
1,100.0,150.0,272.54572986591364,0.39383762253265786,0.28364505329244594,0.07859474377101273,0.1143647131666744,dynamic_diagnostic,0.00625,200.0,validation
2,150.0,200.0,272.7096049735884,0.5779273845993771,0.5127430949910377,0.29593968122553804,0.7016222807533488,dynamic_diagnostic,0.00625,200.0,validation
3,200.0,250.0,272.9890938310723,0.68151940661852,0.599016175444774,0.3696230216535327,0.7878736182663125,dynamic_diagnostic,0.00625,200.0,validation
0,50.0,100.0,303.6529102597967,23.200244807484864,18.5473173600804,16.222261740004306,0.9666578315962936,dynamic_diagnostic,0.00625,250.0,train
1,100.0,150.0,301.9892246437779,0.3551846470041369,0.3071970216362274,0.12422185889836654,0.0453723198821786,dynamic_diagnostic,0.00625,250.0,train
2,150.0,200.0,302.05482755479215,0.41147982288822504,0.36570215395988726,0.24665905394288765,0.18749635134605536,dynamic_diagnostic,0.00625,250.0,train
3,200.0,250.0,302.15320153481605,0.40242202722004095,0.36952388673586256,0.1919282580375251,0.35726866471353624,dynamic_diagnostic,0.00625,250.0,train
0,50.0,100.0,264.258400657684,255.63356073796535,210.7767863727176,103.48433592317862,0.47867484840533325,dynamic_diagnostic,0.00625,300.0,train
1,100.0,150.0,279.414414147303,38.23450323244538,36.20238656426369,34.023303757778535,0.9635177549526879,dynamic_diagnostic,0.00625,300.0,train
2,150.0,200.0,281.0209435308505,24.52248450560063,22.680322345271634,21.279925833601325,0.9768413179496561,dynamic_diagnostic,0.00625,300.0,train
3,200.0,250.0,281.73808025710935,14.265745837917962,13.276107423313988,12.944180938193556,0.9908660828110414,dynamic_diagnostic,0.00625,300.0,train
0,50.0,100.0,205.4521664109247,293.7803229591368,280.26802222489425,254.72673800717334,0.8369052908531398,dynamic_diagnostic,0.00625,350.0,train
1,100.0,150.0,178.1698680401525,293.33435382922914,284.68890884011506,270.4873046384885,0.816911370803767,dynamic_diagnostic,0.00625,350.0,train
2,150.0,200.0,194.55021870686417,293.92229497615125,287.9065730737834,275.11455719708704,0.8334623007794364,dynamic_diagnostic,0.00625,350.0,train
3,200.0,250.0,204.01851881066318,291.5478397306597,282.96836072218696,259.0907560429661,0.836391253481286,dynamic_diagnostic,0.00625,350.0,train
0,50.0,100.0,181.8131618608288,290.5919710544076,285.74998316575005,267.7297493672591,0.824496278316569,dynamic_diagnostic,0.00625,400.0,validation
1,100.0,150.0,183.589647210674,292.35074256915715,286.51481026535447,270.4572756248269,0.8515149281160033,dynamic_diagnostic,0.00625,400.0,validation
2,150.0,200.0,181.26728854048463,290.1315893711399,285.4190926687973,273.01649405611033,0.8106838825223014,dynamic_diagnostic,0.00625,400.0,validation
3,200.0,250.0,168.90296931760125,291.863293855183,286.9692586697136,276.24199128593955,0.8259388879043233,dynamic_diagnostic,0.00625,400.0,validation
0,50.0,100.0,158.3270489962862,274.16797088243794,267.66556348903435,260.44146385509487,0.8414093172615928,dynamic_diagnostic,0.00625,450.0,validation
1,100.0,150.0,168.32153479629926,271.215530214761,265.47682070068663,258.98771397117997,0.8390056765387897,dynamic_diagnostic,0.00625,450.0,validation
2,150.0,200.0,168.6851895941219,270.97379853470426,264.77707482533367,246.98508857075984,0.8554918784513666,dynamic_diagnostic,0.00625,450.0,validation
3,200.0,250.0,154.42424551851155,270.78455853803666,264.05912461743594,252.1028262676342,0.8325675770320171,dynamic_diagnostic,0.00625,450.0,validation
0,50.0,100.0,143.1834388823578,236.53910224954345,230.42215015342484,222.13657002443898,0.8584922104181866,dynamic_diagnostic,0.00625,500.0,train
1,100.0,150.0,151.9906673135353,232.31295911128146,226.65037931290578,215.82136750576342,0.8705664592041886,dynamic_diagnostic,0.00625,500.0,train
2,150.0,200.0,155.99885667836523,231.22284152582995,225.2674269140834,222.17054584567816,0.8687166119389992,dynamic_diagnostic,0.00625,500.0,train
3,200.0,250.0,143.29147720840902,230.66058281460255,225.98998555457098,218.42498793492905,0.8751119081879891,dynamic_diagnostic,0.00625,500.0,train
0,50.0,100.0,140.51433739323255,178.76626663910574,171.3792581601739,171.47498241018286,0.9101407284177464,dynamic_diagnostic,0.00625,550.0,validation
1,100.0,150.0,139.35517221765235,171.93710785776182,170.23037946203945,167.20849805533254,0.9227626200079183,dynamic_diagnostic,0.00625,550.0,validation
2,150.0,200.0,139.33021250898912,171.43183061954494,166.50315581591812,166.1108903194791,0.917845863327121,dynamic_diagnostic,0.00625,550.0,validation
3,200.0,250.0,139.18309157876712,170.47056827874758,169.1348019907453,165.8716971928237,0.9198418135416019,dynamic_diagnostic,0.00625,550.0,validation
0,50.0,100.0,132.69477038273843,126.43829099420137,103.38996132646785,97.76921460838047,0.897372491639819,dynamic_diagnostic,0.00625,600.0,validation
1,100.0,150.0,130.2993629581734,72.57037212847591,63.79857345529602,63.25504678547052,0.9754135113157741,dynamic_diagnostic,0.00625,600.0,validation
2,150.0,200.0,129.19032621250065,48.655091907122355,45.04900085422605,44.66882562272353,0.981859075819773,dynamic_diagnostic,0.00625,600.0,validation
3,200.0,250.0,129.3843254176303,34.91073224267316,31.494864730035886,31.61948288252208,0.981157923418477,dynamic_diagnostic,0.00625,600.0,validation
0,50.0,100.0,122.95262035962874,79.10205920878725,50.57934470714535,35.67915019209282,0.6769030818855087,dynamic_diagnostic,0.00625,650.0,train
1,100.0,150.0,121.60103018760451,5.650198058648854,3.4899398680939413,2.199015735691175,0.46526149419576324,dynamic_diagnostic,0.00625,650.0,train
2,150.0,200.0,121.55296085659637,0.9632859896050405,0.627545497454534,0.49839568495664466,0.6407835122878007,dynamic_diagnostic,0.00625,650.0,train
3,200.0,250.0,121.49632732553587,0.642410934544472,0.5394088442454148,0.3617989284483568,0.5760878716298892,dynamic_diagnostic,0.00625,650.0,train
0,50.0,100.0,114.81058486743663,42.9748060780352,18.99835500619818,9.861128018104324,0.31603615472087654,dynamic_diagnostic,0.00625,700.0,validation
1,100.0,150.0,114.4834016902203,0.6533776599676031,0.3915814376063764,0.15474804703784031,0.21613212987860275,dynamic_diagnostic,0.00625,700.0,validation
2,150.0,200.0,114.34810823845193,0.5232225806908559,0.34584591261675257,0.14202207129258482,0.17050102468620987,dynamic_diagnostic,0.00625,700.0,validation
3,200.0,250.0,114.32433186296734,0.46003759492197105,0.36857542736488824,0.1771799170766457,0.29201618391472906,dynamic_diagnostic,0.00625,700.0,validation
0,50.0,100.0,108.3995892244284,0.895513372782446,0.5967190167474001,0.012412443960995426,0.00039450706856525297,dynamic_diagnostic,0.00625,750.0,validation
1,100.0,150.0,108.33373755362884,0.6602283414764258,0.5400843411778453,0.022357938526662808,0.002343139739637845,dynamic_diagnostic,0.00625,750.0,validation
2,150.0,200.0,108.18351063605336,0.7380492859835073,0.6582130859973461,0.15900655599639862,0.07046944677383404,dynamic_diagnostic,0.00625,750.0,validation
3,200.0,250.0,108.2194367068029,0.4801363105463423,0.3690109932713881,0.029180522627649516,0.006436831393953124,dynamic_diagnostic,0.00625,750.0,validation
0,50.0,100.0,102.94860699616181,1.0550609127890027,0.8066329458198567,0.0595348962069398,0.006479963346845863,dynamic_diagnostic,0.00625,800.0,train
1,100.0,150.0,102.81732089463804,0.8122105862242535,0.7097351608641276,0.08040006459382057,0.013889019017665372,dynamic_diagnostic,0.00625,800.0,train
2,150.0,200.0,102.77325644718832,0.8692596801178922,0.7808633845233857,0.1266521932598845,0.033512352153537206,dynamic_diagnostic,0.00625,800.0,train
3,200.0,250.0,102.82286499747067,0.9088750424297274,0.7549613685726797,0.05261442407795028,0.00566892743606684,dynamic_diagnostic,0.00625,800.0,train
0,50.0,100.0,97.81671853901408,0.6226354468503104,0.5217773640251266,0.025495252837066728,0.0032906031740614905,dynamic_diagnostic,0.00625,850.0,validation
1,100.0,150.0,97.71673081178011,0.8106637432726274,0.6368234490019091,0.059121216771945054,0.011474212905995151,dynamic_diagnostic,0.00625,850.0,validation
2,150.0,200.0,97.66833159528966,0.6610387908311566,0.4984313229050912,0.09852476121869094,0.04235956349450509,dynamic_diagnostic,0.00625,850.0,validation
3,200.0,250.0,97.62714236913217,0.5748034531007988,0.5330599457658138,0.023820486085095266,0.0024693362482041126,dynamic_diagnostic,0.00625,850.0,validation
0,50.0,100.0,93.2912592378103,0.6641690394380504,0.5448484171305097,0.16713496840179623,0.040721321081717554,dynamic_diagnostic,0.00625,900.0,train
1,100.0,150.0,93.22793625075916,0.5758619866672205,0.5226798378953958,0.025428789463168296,0.0014038574284575,dynamic_diagnostic,0.00625,900.0,train
2,150.0,200.0,93.21537608279323,0.6066692449985425,0.5337453975346875,0.052581734540467384,0.008873652094927631,dynamic_diagnostic,0.00625,900.0,train
3,200.0,250.0,93.16613203565646,0.6476815690672453,0.5787069428175755,0.11432017130697357,0.01447390507907742,dynamic_diagnostic,0.00625,900.0,train
0,50.0,100.0,89.47435284722816,0.7852472350143103,0.5823126462150867,0.08147782451798738,0.02566823645870031,dynamic_diagnostic,0.00625,950.0,validation
1,100.0,150.0,89.30642127899694,0.7184392838586575,0.6290780811789887,0.06403093146575099,0.01240115560866295,dynamic_diagnostic,0.00625,950.0,validation
2,150.0,200.0,89.30172197991855,0.6706022656907038,0.5751439793130544,0.0642471439494148,0.015366632515411816,dynamic_diagnostic,0.00625,950.0,validation
3,200.0,250.0,89.31833936874226,0.6871325098128835,0.6300390417299297,0.02571070658961761,0.0017040343384880918,dynamic_diagnostic,0.00625,950.0,validation
0,50.0,100.0,85.93181431780482,1.5681392877134073,1.491733968816547,0.054489149516636,0.0006919784031151899,dynamic_diagnostic,0.00625,1000.0,validation
1,100.0,150.0,85.69686969234556,1.412252404179327,1.3276623781832484,0.20250875051780123,0.01686894348079393,dynamic_diagnostic,0.00625,1000.0,validation
2,150.0,200.0,85.71935827972449,1.334896315353518,1.2354614841108855,0.14986004388714932,0.010570771703977355,dynamic_diagnostic,0.00625,1000.0,validation
3,200.0,250.0,85.67691942604819,1.3774748449573053,1.2540603052164698,0.08205177270056901,0.001328520494999208,dynamic_diagnostic,0.00625,1000.0,validation
0,50.0,100.0,79.21347625968903,1.1172656607027847,0.9619316324231164,0.10163061570709558,0.0006835106582908645,dynamic_diagnostic,0.00625,1100.0,validation
1,100.0,150.0,79.09932728610482,1.0712358027851678,1.0357355811978977,0.3932173850766528,0.008561396786607944,dynamic_diagnostic,0.00625,1100.0,validation
2,150.0,200.0,79.13994908908354,1.2678920220719192,0.9463150751803795,0.13372391562352529,0.006691294745064025,dynamic_diagnostic,0.00625,1100.0,validation
